7,31,27
7,31,36
7,31,45
7,32,9
7,32,18
7,32,27
7,32,36
7,32,45
7,33,9
7,33,18
7,33,27
7,33,36
7,33,45
7,34,9
7,34,18
7,34,27
7,34,36
7,34,45
7,35,9
7,35,18
7,35,27
7,35,36
7,35,45
7,36,9
7,36,18
7,36,27
7,36,36
7,36,45
7,37,9
7,37,18
7,37,27
7,37,36
7,37,45
7,38,9
7,38,18
7,38,27
7,38,36
7,38,45
7,39,9
7,39,18
7,39,27
7,39,36
7,39,45
7,40,9
7,40,18
7,40,27
7,40,36
7,40,45
7,41,9
7,41,18
7,41,27
7,41,36
7,41,45
7,42,9
7,42,18
7,42,27
7,42,36
7,42,45
7,43,9
7,43,18
7,43,27
7,43,36
7,43,45
7,44,9
7,44,18
7,44,27
7,44,36
7,44,45
7,45,9
7,45,18
7,45,27
7,45,36
7,45,45
7,46,9
7,46,18
7,46,27
7,46,36
7,46,45
7,47,9
7,47,18
7,47,27
7,47,36
7,47,45
7,48,9
7,48,18
7,48,27
7,48,36
7,48,45
7,49,9
7,49,18
7,49,27
7,49,36
7,49,45
7,50,9
7,50,18
7,50,27
7,50,36
7,50,45
8,1,9
8,1,18
8,1,27
8,1,36
8,1,45
8,2,9
8,2,18
8,2,27
8,2,36
8,2,45
8,3,9
8,3,18
8,3,27
8,3,36
8,3,45
8,4,9
8,4,18
8,4,27
8,4,36
8,4,45
8,5,9
8,5,18
8,5,27
8,5,36
8,5,45
8,6,9
8,6,18
8,6,27
8,6,36
8,6,45
8,7,9
8,7,18
8,7,27
8,7,36
8,7,45
8,8,9
8,8,18
8,8,27
8,8,36
8,8,45
8,9,9
8,9,18
8,9,27
8,9,36
8,9,45
8,10,9
8,10,18
8,10,27
8,10,36
8,10,45
8,11,9
8,11,18
8,11,27
8,11,36
8,11,45
8,12,9
8,12,18
8,12,27
8,12,36
8,12,45
8,13,9
8,13,18
8,13,27
8,13,36
8,13,45
8,14,9
8,14,18
8,14,27
8,14,36
8,14,45
8,15,9
8,15,18
8,15,27
8,15,36
8,15,45
8,16,9
8,16,18
8,16,27
8,16,36
8,16,45
8,17,9
8,17,18
8,17,27
8,17,36
8,17,45
8,18,9
8,18,18
8,18,27
8,18,36
8,18,45
8,19,9
8,19,18
8,19,27
8,19,36
8,19,45
8,20,9
8,20,18
8,20,27
8,20,36
8,20,45
8,21,9
8,21,18
8,21,27
8,21,36
8,21,45
8,22,9
8,22,18
8,22,27
8,22,36
8,22,45
8,23,9
8,23,18
8,23,27
8,23,36
8,23,45
8,24,9
8,24,18
8,24,27
8,24,36
8,24,45
8,25,9
8,25,18
8,25,27
8,25,36
8,25,45
8,26,9
8,26,18
8,26,27
8,26,36
8,26,45
8,27,9
8,27,18
8,27,27
8,27,36
8,27,45
8,28,9
8,28,18
8,28,27
8,28,36
8,28,45
8,29,9
8,29,18
8,29,27
8,29,36
8,29,45
8,30,9
8,30,18
8,30,27
8,30,36
8,30,45
8,31,9
8,31,18
8,31,27
8,31,36
8,31,45
8,32,9
8,32,18
8,32,27
8,32,36
8,32,45
8,33,9
8,33,18
8,33,27
8,33,36
8,33,45
8,34,9
8,34,18
8,34,27
8,34,36
8,34,45
8,35,9
8,35,18
8,35,27
8,35,36
8,35,45
8,36,9
8,36,18
8,36,27
8,36,36
8,36,45
8,37,9
8,37,18
8,37,27
8,37,36
8,37,45
8,38,9
8,38,18
8,38,27
8,38,36
8,38,45
8,39,9
8,39,18
8,39,27
8,39,36
8,39,45
8,40,9
8,40,18
8,40,27
8,40,36
8,40,45
8,41,9
8,41,18
8,41,27
8,41,36
8,41,45
8,42,9
8,42,18
8,42,27
8,42,36
8,42,45
8,43,9
8,43,18
8,43,27
8,43,36
8,43,45
8,44,9
8,44,18
8,44,27
8,44,36
8,44,45
8,45,9
8,45,18
8,45,27
8,45,36
8,45,45
8,46,9
8,46,18
8,46,27
8,46,36
8,46,45
8,47,9
8,47,18
8,47,27
8,47,36
8,47,45
8,48,9
8,48,18
8,48,27
8,48,36
8,48,45
8,49,9
8,49,18
8,49,27
8,49,36
8,49,45
8,50,9
8,50,18
8,50,27
8,50,36
8,50,45
9,1,9
9,1,18
9,1,27
9,1,36
9,1,45
9,2,9
9,2,18
9,2,27
9,2,36
9,2,45
9,3,9
9,3,18
9,3,27
9,3,36
9,3,45
9,4,9
9,4,18
9,4,27
9,4,36
9,4,45
9,5,9
9,5,18
9,5,27
9,5,36
9,5,45
9,6,9
9,6,18
9,6,27
9,6,36
9,6,45
9,7,9
9,7,18
9,7,27
9,7,36
9,7,45
9,8,9
9,8,18
9,8,27
9,8,36
9,8,45
9,9,9
9,9,18
9,9,27
9,9,36
9,9,45
9,10,9
9,10,18
9,10,27
9,10,36
9,10,45
9,11,9
9,11,18
9,11,27
9,11,36
9,11,45
9,12,9
9,12,18
9,12,27
9,12,36
9,12,45
9,13,9
9,13,18
9,13,27
9,13,36
9,13,45
9,14,9
9,14,18
9,14,27
9,14,36
9,14,45
9,15,9
9,15,18
9,15,27
9,15,36
9,15,45
9,16,9
9,16,18
9,16,27
9,16,36
9,16,45
9,17,9
9,17,18
9,17,27
9,17,36
9,17,45
9,18,9
9,18,18
9,18,27
9,18,36
9,18,45
9,19,9
9,19,18
9,19,27
9,19,36
9,19,45
9,20,9
9,20,18
9,20,27
9,20,36
9,20,45
9,21,9
9,21,18
9,21,27
9,21,36
9,21,45
9,22,9
9,22,18
9,22,27
9,22,36
9,22,45
9,23,9
9,23,18
9,23,27
9,23,36
9,23,45
9,24,9
9,24,18
9,24,27
9,24,36
9,24,45
9,25,9
9,25,18
9,25,27
9,25,36
9,25,45
9,26,9
9,26,18
9,26,27
9,26,36
9,26,45
9,27,9
9,27,18
9,27,27
9,27,36
9,27,45
9,28,9
9,28,18
9,28,27
9,28,36
9,28,45
9,29,9
9,29,18
9,29,27
9,29,36
9,29,45
9,30,9
9,30,18
9,30,27
9,30,36
9,30,45
9,31,9
9,31,18
9,31,27
9,31,36
9,31,45
9,32,9
9,32,18
9,32,27
9,32,36
9,32,45
9,33,9
9,33,18
9,33,27
9,33,36
9,33,45
9,34,9
9,34,18
9,34,27
9,34,36
9,34,45
9,35,9
9,35,18
9,35,27
9,35,36
9,35,45
9,36,9
9,36,18
9,36,27
9,36,36
9,36,45
9,37,9
9,37,18
9,37,27
9,37,36
9,37,45
9,38,9
9,38,18
9,38,27
9,38,36
9,38,45
9,39,9
9,39,18
9,39,27
9,39,36
9,39,45
9,40,9
9,40,18
9,40,27
9,40,36
9,40,45
9,41,9
9,41,18
9,41,27
9,41,36
9,41,45
9,42,9
9,42,18
9,42,27
9,42,36
9,42,45
9,43,9
9,43,18
9,43,27
9,43,36
9,43,45
9,44,9
9,44,18
9,44,27
9,44,36
9,44,45
9,45,9
9,45,18
9,45,27
9,45,36
9,45,45
9,46,9
9,46,18
9,46,27
9,46,36
9,46,45
9,47,9
9,47,18
9,47,27
9,47,36
9,47,45
9,48,9
9,48,18
9,48,27
9,48,36
9,48,45
9,49,9
9,49,18
9,49,27
9,49,36
9,49,45
9,50,9
9,50,18
9,50,27
9,50,36
9,50,45
10,1,9
10,1,18
10,1,27
10,1,36
10,1,45
10,2,9
10,2,18
10,2,27
10,2,36
10,2,45
10,3,9
10,3,18
10,3,27
10,3,36
10,3,45
10,4,9
10,4,18
10,4,27
10,4,36
10,4,45
10,5,9
10,5,18
10,5,27
10,5,36
10,5,45
10,6,9
10,6,18
10,6,27
10,6,36
10,6,45
10,7,9
10,7,18
10,7,27
10,7,36
10,7,45
10,8,9
10,8,18
10,8,27
10,8,36
10,8,45
10,9,9
10,9,18
10,9,27
10,9,36
10,9,45
10,10,9
10,10,18
10,10,27
10,10,36
10,10,45
10,11,9
10,11,18
10,11,27
10,11,36
10,11,45
10,12,9
10,12,18
10,12,27
10,12,36
10,12,45
10,13,9
10,13,18
10,13,27
10,13,36
10,13,45
10,14,9
10,14,18
10,14,27
10,14,36
10,14,45
10,15,9
10,15,18
10,15,27
10,15,36
10,15,45
10,16,9
10,16,18
10,16,27
10,16,36
10,16,45
10,17,9
10,17,18
10,17,27
